idDriver,idBike,unlock_date,lock_date,distance,trip_duration_category,station_unlock_count,travel_direction,lock_unlock_time_gap_hours
14173,1780,17,18,14052,0,10,1,0
10595,2913,22,23,24,1,78,2,2
17775,1522,28,29,24,0,112,2,0
1630,471,1,1,1619,0,147,1,0
1292,519,17,18,11103,0,126,0,0
17424,636,26,27,4268,0,56,1,0
5420,1740,11,11,5470,0,72,0,0
17338,2036,26,27,11918,1,167,1,0
5236,126,24,25,6169,0,95,0,0
1371,1036,0,0,1364,0,26,1,1
10578,345,9,9,2090,2,96,1,1
14126,345,17,18,14169,0,95,1,0
14101,1234,17,18,9890,0,5,1,0
11257,354,20,21,15547,1,113,1,0
17041,3158,25,26,17055,1,127,0,1
663,2141,5,5,5636,0,110,0,0
5452,378,19,20,8019,0,92,0,0
11947,1605,12,13,12226,1,135,1,0
4844,220,6,6,4898,0,144,0,1
3363,1451,2,2,3385,0,96,1,0
13591,612,16,17,494,0,11,0,0
5969,317,9,9,10588,1,36,1,0
1842,364,1,1,1830,0,130,1,0
5993,442,6,6,5085,0,49,1,0
5785,3149,28,29,5858,1,51,0,1
5906,1212,6,6,8969,1,134,1,0
11883,3103,29,30,18515,0,26,1,0
9030,1187,15,16,6124,0,110,0,0
14411,1524,17,18,7955,0,112,0,1
7199,1619,24,25,838,0,121,1,0
4128,241,15,16,5584,1,87,0,1
735,655,25,26,1354,0,76,0,1
3566,996,3,3,5448,2,22,0,0
6355,650,29,30,18502,2,171,1,1
8988,2210,22,23,16060,2,74,1,0
1361,1040,0,1,1354,1,76,0,7
307,1753,1,1,2195,1,38,1,0
7461,730,21,22,4343,0,48,0,0
5281,74,17,18,3803,1,97,0,1
280,751,5,5,1569,0,31,0,0
9226,2061,15,16,4006,0,149,0,0
10208,2781,18,19,8996,0,38,1,0
649,574,0,0,630,0,51,0,1
2341,1523,2,2,3490,1,46,0,1
13076,2904,15,16,24,0,45,2,0
3119,446,1,1,3135,0,57,0,0
2462,1537,1,1,2458,0,78,0,0
5554,1930,24,25,6764,1,93,1,0
1375,23,0,0,1368,1,149,0,0
11141,1421,17,18,4343,0,48,0,0
11698,2271,11,11,1829,0,21,0,0
1441,1754,8,8,24,0,18,2,0
5407,446,4,4,1988,1,114,0,0
1996,1380,18,19,8165,1,11,0,0
5627,1498,4,4,5694,0,20,0,0
4673,2276,10,10,6165,0,8,0,0
3156,2627,13,14,4539,0,1,1,1
10047,3139,24,25,14434,0,130,0,0
10542,960,9,9,3557,1,159,0,0
883,305,15,16,860,1,171,1,0
2908,2585,9,9,1702,1,53,1,1
15521,56,23,24,7650,0,46,0,0
2069,470,17,18,6205,0,170,1,0
215,2671,9,9,10791,1,110,0,0
278,1815,5,5,268,0,6,1,0
14769,2606,23,24,3288,1,7,1,1
1324,1099,17,18,3830,0,77,1,0
1861,1603,1,1,3286,1,28,1,0
3524,2001,4,4,6157,1,13,1,0
228,2970,15,16,10324,0,66,1,0
4545,547,3,3,919,0,110,1,0
813,2419,13,14,9503,0,16,0,0
14876,79,19,20,15193,1,80,0,1
2942,3104,17,18,10976,0,189,1,0
12516,2570,16,17,13698,0,73,1,0
5015,673,5,5,6892,0,83,1,0
5576,963,17,18,14186,0,134,1,0
11894,2241,12,13,12345,0,167,1,0
999,1484,10,10,8359,0,20,1,0
1043,2608,29,30,18626,2,146,1,1
16568,13,24,25,24,0,70,2,0
1648,1726,15,16,7792,1,114,0,0
11137,1674,11,11,2208,1,72,0,1
7424,3208,29,30,7829,1,178,1,0
6132,612,4,4,2417,0,145,1,0
12311,1068,22,23,9461,0,141,1,0
1762,1546,1,1,2554,1,69,0,1
323,1594,16,17,6866,0,135,1,0
2065,1927,4,4,2057,0,45,0,0
6718,3021,27,28,6,0,10,0,0
3405,2344,5,5,7268,1,157,1,0
652,577,0,0,633,0,31,0,0
7467,323,5,5,7739,0,30,0,0
3155,321,7,7,193,0,42,1,0
5817,2670,18,19,4162,0,17,0,0
1038,1289,11,11,1643,0,56,0,0
16012,2265,23,24,24,2,137,2,1
16093,683,23,24,9990,0,21,1,0
9705,2927,8,8,24,1,136,2,0
10276,70,20,21,7067,0,10,0,1
9831,483,8,8,3478,0,18,0,1
1286,1913,4,4,6031,0,20,1,0
9926,2972,27,28,17767,1,9,1,0
1279,628,0,0,945,0,125,1,0
1352,898,6,6,1345,0,83,1,0
3354,609,9,9,10609,0,79,0,0
10480,1314,17,18,1054,0,94,0,0
3524,2940,28,29,5762,0,114,0,0
4894,3153,20,21,15489,0,123,1,1
15222,986,20,21,14652,1,105,0,0
14784,1439,18,19,3458,2,51,0,15
13856,2226,17,18,13702,0,16,0,0
868,733,26,27,1682,0,20,1,0
1559,329,25,26,703,0,140,1,0
18183,250,28,29,3938,0,157,0,0
10587,354,9,9,364,2,71,1,10
10191,1154,9,9,3262,1,173,1,0
1155,1598,26,27,2992,0,38,1,0
4803,2879,10,10,2841,0,26,1,0
9107,1273,7,7,24,2,80,2,1
4591,1962,28,29,12456,0,37,0,0
2883,589,1,1,2997,1,107,1,0
82,1381,0,0,2051,2,163,0,1
5147,240,27,28,15265,1,89,0,0
12433,1762,13,14,2000,1,74,1,1
345,122,12,13,2494,1,73,1,0
479,572,13,14,3204,1,53,0,0
1230,244,7,8,6799,2,96,1,11
6254,1979,5,5,7551,1,134,1,1
12182,595,27,28,6023,0,46,1,0
1666,2949,26,27,3991,1,104,0,1
2025,152,18,19,1820,1,156,1,0
3885,3152,19,20,7180,0,150,1,0
5281,1099,28,29,8208,1,37,1,1
12737,1855,29,30,11319,1,96,1,0
4697,2536,27,28,2849,0,3,0,0
6507,3151,25,26,4387,0,11,1,0
18585,2909,29,30,10822,1,33,1,0
8414,1507,18,19,8742,0,35,1,0
3234,2812,27,28,3257,0,145,0,0
3975,1116,15,16,4434,1,107,0,1
9837,2860,23,24,16259,0,20,0,0
16300,1688,23,24,4204,0,151,0,0
3529,1536,2,2,2807,1,38,1,0
4061,2154,12,13,4049,0,139,1,0
8438,2004,6,6,7796,1,85,1,0
13420,598,19,20,15250,1,56,1,0
1869,1236,0,0,1728,0,93,1,0
7168,1805,6,6,7390,1,118,0,1
16500,2640,26,27,16518,0,10,1,0
1899,2455,6,6,6141,0,83,1,0
1825,1275,0,0,292,1,53,0,0
12494,1097,16,17,13784,1,66,1,1
3311,365,7,7,3335,1,49,1,1
15449,1056,20,21,12331,0,127,0,0
2448,661,5,5,7657,1,104,0,0
12104,1860,12,13,12377,0,115,1,0
10445,2812,9,9,10693,0,6,1,0
6688,470,23,24,16024,0,92,1,1
1844,398,0,0,1832,1,112,0,0
10562,2044,9,9,10789,0,30,1,0
2392,342,22,23,16,0,124,1,0
6258,658,15,16,13202,2,101,0,1
1541,543,20,21,7252,0,116,0,0
7181,2933,17,18,8097,0,20,1,0
8685,2474,10,10,335,0,48,0,0
1153,2821,20,21,1887,0,93,0,0
5175,380,18,19,14881,1,135,1,1
3629,1407,2,2,3633,0,104,0,1
2312,986,1,1,2313,0,70,0,0
11334,1469,10,10,3310,0,104,1,0
10272,1366,23,24,16277,0,111,0,0
10160,2981,27,28,17658,0,44,1,0
14951,2048,19,20,2536,1,36,1,0
14608,1056,18,19,14650,2,46,0,0
8644,290,13,14,1423,0,82,1,0
5710,397,4,4,5780,1,8,1,0
69,69,0,0,69,0,56,1,1
3761,218,17,18,582,0,15,0,1
5969,2650,13,14,11028,1,76,0,0
3233,1231,1,1,1338,0,1,1,0
9771,2714,29,30,15903,0,46,0,0
4343,419,3,3,4964,1,70,0,0
6244,1675,23,24,3739,0,25,0,0
6202,2214,16,17,6315,0,115,1,0
8072,1817,27,28,7473,0,11,0,0
3354,294,2,2,2149,1,79,0,0
2473,555,2,2,2469,1,82,0,0
10106,3142,24,25,5392,0,64,0,0
3017,746,10,10,2298,0,169,0,0
1500,1594,20,21,562,0,91,1,0
6902,749,17,18,8134,0,114,0,0
8465,2889,17,18,14165,0,129,0,0
5511,1169,12,13,4125,0,104,0,0
7,1520,7,7,7,0,145,0,0
4283,1287,26,27,5291,0,17,1,0
1693,1167,8,8,10033,1,20,0,0
12059,1327,20,21,14494,1,124,1,0
5436,3019,20,21,11763,0,6,0,0
6845,337,8,8,10191,1,116,0,1
7193,2091,5,5,6480,0,126,0,1
2544,1603,15,16,1881,0,29,1,0
3165,500,6,6,8289,0,68,0,0
5698,2990,15,16,13499,0,185,0,1
8077,83,26,27,381,1,116,0,1
6050,2570,17,18,9574,0,25,1,0
5054,1866,3,3,5100,0,138,1,0
6091,754,6,6,7530,0,92,1,1
6548,797,28,29,3767,2,152,1,1
7542,1327,23,24,24,0,82,2,0
623,1690,10,10,604,0,3,0,0
8502,1606,6,6,5421,0,109,1,0
8751,1862,28,29,873,0,3,0,0
13430,1066,29,30,13397,0,44,0,1
3206,907,1,1,3222,0,23,0,0
14109,1898,17,18,9541,1,67,0,0
17747,1359,27,28,17915,1,172,1,0
135,1144,5,5,134,0,158,0,0
14984,832,19,20,8293,0,159,1,0
3821,515,4,4,24,2,56,2,1
17131,135,28,29,18062,1,2,1,0
3540,1749,2,2,3552,0,69,1,0
4039,752,7,7,172,0,104,1,0
97,1991,6,6,8145,1,139,1,0
2143,68,25,26,10774,0,5,1,0
1271,1600,8,8,9921,2,161,0,0
5103,836,29,30,18570,1,32,1,0
1580,1963,4,4,940,0,26,0,0
7068,446,25,26,7269,2,162,1,1
16057,388,23,24,2223,0,157,0,1
3199,728,1,1,3217,0,86,1,0
12101,1534,12,13,7940,0,112,0,0
4202,2824,12,13,10607,2,84,0,1
7401,2228,9,9,1459,1,136,1,0
4988,1225,26,27,5784,0,97,1,1
3868,2152,15,16,5234,0,136,1,0
6099,694,8,8,10168,0,39,0,0
8798,803,12,13,11991,0,75,0,1
1680,1212,0,0,1671,0,91,0,0
13104,2442,26,27,12372,0,13,1,0
612,1523,12,13,12180,0,39,1,0
10242,2287,9,9,5028,1,16,0,0
1377,972,5,5,4946,0,95,0,0
2491,1233,16,17,13866,1,38,0,0
7186,2088,7,7,9378,1,119,1,0
1375,2297,4,4,5703,1,85,0,0
8713,1216,7,7,9245,2,148,1,0
1033,2205,14,15,12893,1,111,0,0
5301,328,6,6,5482,0,177,1,0
4352,962,3,3,4365,0,49,1,0
11739,323,11,11,12009,0,82,0,0
4934,2901,7,7,9813,1,170,1,0
3639,2346,8,8,9918,1,153,1,0
617,1804,2,2,3491,0,115,1,0
2627,1337,27,28,4310,1,137,0,0
16878,707,24,25,16878,1,133,0,0
3843,2699,29,30,2565,0,5,1,0
15097,3120,19,20,24,1,51,2,0
6522,1562,4,4,1477,0,77,1,1
4219,1324,27,28,3918,0,104,0,1
948,122,0,0,927,0,62,1,0
2616,144,4,4,6431,2,5,0,1
1518,753,0,0,1511,0,77,1,0
5797,1808,6,6,906,0,98,1,0
2787,955,22,23,2781,0,13,0,0
8825,1209,20,21,9987,0,158,0,0
5632,951,5,5,5699,1,77,1,1
3085,2907,13,14,10736,0,110,1,0
4537,204,24,25,16810,1,149,0,1
3429,2484,21,22,7381,0,110,0,0
2947,607,16,17,2948,0,152,0,0
8009,1096,7,7,106,0,42,0,0
584,1703,25,26,16987,0,30,0,0
2790,230,28,29,18176,1,184,1,0
13271,277,15,16,2292,0,62,0,0
9848,1937,8,8,8964,0,24,1,0
828,3164,20,21,5114,0,39,0,0
12228,1333,12,13,837,0,106,1,0
5780,1732,5,5,3262,1,79,0,1
13066,111,29,30,2407,0,89,0,0
909,960,3,3,884,0,79,0,0
3847,1767,4,4,3834,0,115,1,0
1238,884,0,0,1225,0,5,1,0
18488,3169,29,30,24,2,16,2,1
14552,2454,18,19,1226,1,93,1,2
5433,2255,7,7,5486,0,66,1,0
10840,1991,10,10,11044,1,60,1,1
15912,1740,22,23,16037,1,180,0,0
16829,857,28,29,15748,1,77,1,0
2889,1367,1,1,2888,1,16,1,0
2031,162,0,0,2018,0,16,0,0
11906,743,12,13,6155,0,85,1,0
2636,2397,20,21,8963,0,16,1,0
10801,2723,16,17,10516,1,183,0,0
6479,107,29,30,2842,0,151,0,1
5600,2019,10,10,7716,0,78,1,1
7004,461,29,30,3293,0,79,1,0
6219,3112,28,29,1377,0,97,0,0
10101,137,26,27,9393,0,74,1,0
3248,2399,17,19,4012,0,46,0,1
17208,2509,27,28,3052,0,152,1,1
11646,2646,18,19,12610,0,159,0,0
17989,836,28,29,232,0,4,0,1
17843,1223,28,29,15874,0,37,0,0
2711,1780,25,26,17309,1,42,0,0
6919,511,5,5,7114,1,92,1,1
4518,2049,26,27,4156,0,139,1,0
10256,1440,9,9,24,0,47,2,0
3313,941,6,6,504,0,40,0,0
4924,431,4,4,4978,1,127,0,0
11343,1185,22,23,699,0,115,0,0
218,612,5,5,1976,0,66,0,0
18133,2361,28,29,14124,0,131,1,0
44,142,4,4,6461,1,13,1,0
15286,280,27,28,24,1,133,2,0
918,839,19,20,4097,0,69,0,1
13639,40,16,17,9483,0,39,1,3
1532,215,10,10,11306,0,12,0,0
2555,1625,20,21,2839,0,121,1,0
3865,2158,9,9,3851,1,35,0,0
15371,2837,20,21,2810,0,118,1,0
10213,3020,11,13,11835,0,96,1,1
8591,1871,6,6,8946,1,66,0,1
4400,47,5,5,6222,1,168,1,1
9255,2069,7,7,9245,2,148,1,0
4527,2617,10,10,2394,0,145,0,0
733,644,0,0,711,0,143,0,0
982,2134,9,9,962,0,97,0,0
14823,813,18,19,12959,2,90,1,1
1490,1223,24,25,1479,1,37,0,0
4442,521,3,3,4464,0,33,1,0
5149,801,28,29,2225,0,145,0,0
2518,1188,5,5,6701,2,54,1,1
1280,3163,29,30,4271,0,1,0,0
5733,409,22,23,10757,1,77,1,0
12177,2539,28,29,1978,0,36,1,0
2874,922,25,26,11361,0,119,1,0
12344,656,13,14,5020,1,30,1,0
4669,1226,18,19,2909,0,96,1,0
4308,2472,4,4,24,1,87,2,10
1161,2633,24,25,9161,0,137,1,0
8978,2143,29,30,8336,0,27,0,0
13624,2498,16,17,172,0,104,1,0
5363,398,3,3,4138,0,13,1,0
13414,317,16,17,690,0,53,0,0
3043,1716,18,19,14573,0,53,1,0
49,697,26,27,8694,0,43,0,0
2291,911,13,14,24,0,126,2,0
990,95,19,20,511,2,27,1,1
15298,2380,22,23,4241,0,4,0,0
969,2223,24,25,189,0,140,1,1
4859,1070,7,7,6383,0,8,0,0
5498,2660,5,5,4013,0,96,0,1
13839,360,18,19,13907,1,31,0,1
2120,191,20,21,11516,1,33,1,0
903,1889,7,7,9559,0,91,0,0
345,2291,20,21,7218,0,73,0,0
1738,1002,17,18,12000,0,27,0,0
1969,2092,2,2,4258,0,169,1,0
8305,1260,25,26,8622,2,108,1,0
3321,294,2,2,2718,0,46,0,0
2208,506,15,16,13497,0,101,1,0
4135,2470,8,8,4937,0,49,1,0
8769,386,7,7,9149,1,74,1,1
13460,2297,22,23,6746,2,6,1,4
1843,1344,12,13,12149,0,154,0,0
4974,3149,28,29,889,1,12,0,1
7495,294,12,14,921,0,121,0,1
2203,379,12,13,8350,0,94,1,0
11441,1641,11,11,11670,0,153,1,0
4417,245,13,14,10931,2,95,1,1
2061,1400,3,3,5231,0,152,0,0
502,2380,12,13,2742,0,157,0,0
5587,637,28,29,7684,2,39,1,1
10366,2947,9,9,9966,2,136,1,1
1735,75,0,0,1723,1,106,1,0
6354,2663,10,10,6491,0,88,0,0
18194,2302,28,29,2016,2,26,1,1
4627,1463,17,18,4656,0,53,1,0
16726,733,24,25,16881,1,92,0,0
243,593,12,13,235,0,47,1,0
11084,41,12,13,11297,1,37,0,0
3669,1548,22,23,16035,1,11,0,0
5533,2655,10,10,11555,0,92,1,0
16710,2503,24,25,8967,1,66,1,0
2898,1699,1,1,24,0,6,2,0
5083,730,27,28,1209,0,79,1,0
366,2054,21,22,12478,0,55,1,0
398,368,0,0,383,2,144,0,0
6148,2543,5,5,6425,0,28,0,0
6247,1391,20,21,2863,0,24,0,1
13066,727,28,29,3229,0,18,1,0
1625,813,16,17,8063,0,21,0,0
11787,1597,12,13,8354,0,63,0,0
5295,1788,27,28,5340,2,115,1,0
1235,965,0,0,1223,0,56,0,0
2264,986,1,1,2260,0,21,0,0
6046,1852,7,7,1099,0,112,0,0
3095,803,4,4,4067,0,16,0,0
544,2434,4,4,523,0,164,1,0
5862,297,18,19,1687,0,35,1,0
5194,3086,20,21,15042,0,69,0,0
4924,1092,24,25,4525,0,127,0,0
763,178,17,18,740,1,13,1,1
9969,2654,8,9,10267,1,66,1,1
11577,2406,11,11,24,1,39,2,1
3957,1931,18,19,14602,0,108,1,0
6247,439,18,19,2863,0,24,0,1
11894,1015,27,28,17932,0,36,0,0
11507,891,11,11,9420,0,50,1,0
2982,1728,1,1,2988,0,73,1,0
7415,608,5,5,541,0,137,0,0
3879,920,18,19,3239,0,115,1,0
1236,160,29,30,589,1,115,1,0
1096,886,0,0,1080,0,77,0,0
1730,2795,21,22,1717,1,160,1,0
17,17,0,0,17,0,17,1,0
9938,2543,8,8,24,2,136,2,1
1529,1566,5,5,7645,1,155,1,1
13813,15,16,17,9018,1,83,1,0
8035,632,6,6,8349,1,112,0,0
7234,525,5,5,6488,0,129,0,0
4068,2107,4,4,5854,2,58,0,0
14304,870,17,18,9754,0,88,1,0
16024,1462,23,24,24,2,6,2,1
2014,1841,21,22,5756,0,28,0,1
10717,2384,15,16,6485,0,97,0,1
2370,370,15,16,2364,0,148,0,1
9972,656,8,8,10273,0,170,0,0
987,814,0,0,172,0,112,0,0
6692,1905,20,21,9903,0,18,0,0
524,1553,20,21,5479,2,21,0,1
10152,2921,8,8,4119,0,31,1,0
15803,1633,28,29,5753,2,56,1,1
2056,1225,0,0,2046,1,143,1,0
6091,3119,25,26,5406,0,115,0,1
5007,2158,9,9,3010,0,75,0,1
11627,1402,20,22,1992,0,7,1,22
4691,1999,5,5,4728,0,176,1,1
3124,1999,7,7,8177,1,89,0,0
2497,1220,15,16,5345,0,117,1,0
5353,494,19,20,5403,0,65,1,0
2930,787,6,6,8781,0,143,1,0
5718,1323,24,25,16790,0,167,1,0
121,2973,9,9,10731,0,75,1,0
13427,2091,16,17,10621,0,51,0,0
2110,2036,8,8,3099,0,12,0,0
3924,132,27,29,9592,2,139,1,1
160,1123,26,27,158,1,42,0,1
2297,521,18,19,14856,1,125,1,0
3042,1186,18,19,567,0,36,0,0
18592,427,29,30,3063,1,111,0,0
14862,1201,19,20,4584,0,16,1,0
2037,463,18,19,6816,1,14,1,0
3652,932,16,17,1074,0,101,0,0
3706,304,20,21,1413,0,90,0,1
15804,988,23,24,9283,2,127,0,0
6125,1885,16,17,1829,0,136,1,1
5204,2695,26,27,5259,0,53,0,0
998,659,0,0,978,1,50,0,0
991,511,25,26,4290,0,116,1,0
3714,1356,2,2,3717,1,149,0,1
9251,2349,14,15,6677,0,58,0,0
4613,593,25,26,544,0,110,0,0
3502,2261,15,16,24,1,116,2,1
372,345,0,0,357,0,146,1,0
7142,2214,24,25,7356,0,28,1,1
8136,707,17,18,651,1,19,0,0
7836,2672,24,25,8127,1,89,0,0
1854,584,0,0,1163,0,105,0,1
3571,1279,8,8,8634,0,66,1,0
5621,793,23,24,16497,0,49,0,0
13094,733,19,20,15058,1,128,1,0
4067,727,6,6,8533,0,30,1,0
10404,1776,9,9,10643,0,86,0,1
1918,1866,21,22,14551,0,20,0,1
16028,3015,23,24,2310,0,82,0,0
6800,657,26,27,4066,0,55,0,0
16537,360,24,25,24,0,44,2,5
1688,55,26,27,8081,0,36,0,0
2777,165,12,13,2771,0,91,1,0
1451,171,19,20,11736,0,61,0,0
10156,137,12,13,11897,0,150,0,0
7672,2969,9,9,7466,0,118,0,0
4817,2895,12,13,12383,0,124,1,0
15551,2068,20,21,4735,0,143,0,0
13884,2473,26,27,12026,1,96,1,0
14142,2451,19,20,14262,1,116,1,0
1882,1304,0,0,1870,0,56,0,0
18198,1316,29,30,1015,0,59,0,0
15029,819,19,20,6462,0,144,1,0
6140,1488,4,4,6249,1,122,0,1
8308,2519,29,30,3893,0,85,0,0
5452,2092,4,4,5466,0,86,1,1
5308,1329,28,29,12832,0,173,0,1
11691,2157,17,18,816,0,43,0,0
8169,403,6,6,8483,1,91,0,0
3991,1739,28,29,18230,1,14,1,1
4502,2161,3,3,4524,1,46,0,1
2409,1896,3,3,4462,0,159,0,0
4884,376,3,3,4933,0,138,1,0
6561,504,18,19,6314,0,157,1,1
6510,2098,27,28,2256,0,13,0,0
5002,403,7,7,6560,1,99,0,0
5646,2472,27,28,11870,1,71,0,0
3633,1118,2,2,3640,1,137,0,15
15882,1166,22,23,2896,0,79,1,0
12783,1433,14,15,9532,0,84,0,0
7663,12,6,6,7939,1,62,1,0
6393,2156,4,4,6534,1,113,0,0
65,2776,6,6,2331,1,36,0,0
3655,1691,2,2,3656,1,116,1,0
1444,523,0,0,1431,1,110,0,0
5855,870,9,9,10745,0,95,0,0
3926,1507,17,18,9157,0,27,1,0
981,1294,18,19,13436,0,156,1,0
5303,1056,25,26,5142,0,113,0,0
3973,191,20,22,322,0,48,1,1
119,10,26,27,10481,0,154,1,0
17680,1652,27,28,6107,0,58,1,0
6819,414,5,5,7005,2,115,1,1
10209,2612,9,9,2615,2,12,0,1
1168,927,0,0,1155,0,26,1,0
1282,2438,4,4,6615,0,35,0,0
9145,1175,8,8,47,0,43,0,1
5354,91,4,4,6180,0,115,1,0
8705,1669,7,7,4849,0,95,0,0
2075,2743,18,19,24,1,107,2,0
1405,1499,3,3,5207,0,91,1,0
9459,55,7,7,2634,0,104,0,0
9497,592,8,8,5525,0,97,1,1
11964,511,12,13,10832,0,25,0,0
10919,149,10,10,1235,0,62,0,1
890,1700,7,7,3932,0,137,0,0
6263,1077,4,4,5121,0,21,0,0
6275,2390,20,21,6181,0,0,0,0
14296,575,26,27,653,1,89,1,1
2193,1434,1,1,2181,1,0,0,0
6149,1640,4,4,6257,0,78,1,0
13068,519,15,16,10701,0,12,1,0
3732,2144,6,6,3734,0,126,1,0
8166,384,6,6,8482,1,22,1,0
1945,1093,6,6,24,0,73,2,0
3430,1340,4,4,5937,1,145,1,1
4922,2599,28,29,5621,1,73,1,0
13623,2674,23,24,361,0,112,0,0
6710,2654,27,28,17330,1,36,0,0
7538,2084,6,6,6160,1,32,1,0
10517,1214,23,24,11213,0,44,1,1
4080,1908,2,2,3004,0,157,0,0
15304,2001,20,21,8365,0,124,1,1
2931,2537,20,21,11287,0,113,0,0
6215,2771,16,17,3313,0,18,0,0
2221,1759,16,17,5025,0,29,1,0
5952,2006,17,18,2445,2,90,1,0
1776,1118,0,0,1764,0,20,1,1
4702,721,6,6,7297,0,115,1,0
5354,894,3,3,5406,0,115,0,1
6829,246,8,8,9892,1,177,1,0
6479,633,4,4,6628,1,151,0,0
4421,2787,23,24,4755,1,92,0,0
8041,940,9,9,10829,0,163,0,0
13888,1331,17,18,11405,0,137,1,1
1775,957,17,18,8308,0,28,1,0
6605,2128,5,5,6768,0,123,1,0
1394,1431,20,21,4988,1,113,0,0
5789,675,28,29,18272,0,53,0,0
9904,2815,8,8,6304,1,110,0,1
5201,282,19,20,6121,0,65,1,0
6059,1673,4,4,3109,0,114,0,0
14915,1184,26,27,15103,0,7,0,0
10459,1035,14,15,13068,2,157,0,1
64,2251,10,10,1790,0,97,0,0
3278,2830,12,13,12549,1,9,0,1
14156,1193,17,18,5538,0,46,0,0
10631,2736,12,13,12284,0,84,0,0
4457,293,28,29,6734,0,182,0,0
1047,1357,1,1,1190,0,35,1,0
3491,209,2,2,2643,1,87,1,1
4974,1940,20,21,6044,0,71,0,1
1689,336,20,21,8963,0,16,1,0
7061,854,17,18,11101,1,72,1,0
4754,875,8,8,3552,0,157,0,0
6988,2314,28,29,3322,0,151,1,0
17151,316,25,26,17165,0,111,1,0
912,738,5,5,7683,0,46,0,0
1197,1353,18,19,1181,1,58,0,0
6632,730,13,14,2343,0,149,0,0
14856,1589,20,21,4060,0,90,0,0
15638,1882,28,30,24,2,29,2,16
11374,1213,26,27,4242,0,158,1,0
6494,170,27,28,9312,0,19,1,1
2442,2881,28,29,2033,0,157,0,1
990,686,19,20,2242,1,79,0,1
12290,1544,14,15,12923,0,54,1,0
159,353,1,1,2256,0,13,0,0
18311,805,29,30,24,0,139,2,0
9246,1167,14,15,2678,0,21,0,0
1320,1083,0,0,1308,1,97,1,0
2621,1347,1,1,2624,0,159,0,0
773,27,0,0,749,0,74,1,1
196,290,2,2,189,0,8,0,0
1748,311,0,0,1738,1,85,0,0
3161,962,17,18,3179,0,152,1,0
3868,1066,2,2,3854,1,95,0,1
5617,1468,8,8,24,1,91,2,1
7238,2664,5,5,7473,0,46,1,0
1534,521,20,21,6404,1,40,0,0
2691,1949,28,29,1612,1,131,1,0
12758,1232,15,16,13428,1,174,0,1
16034,922,23,24,5645,0,20,1,0
6091,2471,5,5,6194,0,115,0,0
7093,227,18,19,14579,0,37,0,0
4191,2102,12,13,3242,0,173,0,0
612,2891,22,23,7946,0,157,0,1
1119,1932,27,28,1430,0,94,1,0
2847,261,20,21,6554,2,104,0,1
2304,1239,2,2,3574,0,152,0,0
11223,1677,10,10,110,0,58,0,0
904,752,0,0,879,0,128,0,0
8731,2918,9,9,10629,0,12,0,1
4174,1186,2,2,4106,0,49,1,0
7245,232,6,6,7260,1,129,0,0
1345,2828,23,24,16301,1,43,0,0
5149,1084,28,29,15747,1,145,0,1
3032,2044,25,26,5807,0,44,0,0
1579,2381,6,6,8301,1,10,0,0
133,915,12,13,6242,0,57,1,0
14659,1740,18,19,14890,1,74,0,0
11826,467,28,29,12292,1,67,1,0
8442,2794,6,6,953,0,49,1,1
10488,1787,13,14,8092,0,51,1,0
6116,1640,27,28,6218,0,77,1,0
11018,471,10,10,1979,0,116,0,0
9093,530,13,14,10019,1,77,1,0
5439,912,3,3,5495,0,91,1,0
5216,1665,17,18,5273,0,13,1,0
17499,1452,26,27,13119,1,97,1,1
16890,1098,26,27,17529,0,116,0,0
11844,3128,27,28,17714,1,83,0,1
9050,381,7,7,9408,2,49,0,1
12214,930,12,13,174,0,114,0,0
2679,570,26,27,2673,1,115,1,0
7312,1934,29,30,9664,0,168,0,1
2120,1633,3,3,3868,0,26,0,0
2436,1286,12,13,12165,1,139,1,1
3288,2809,18,19,14519,0,10,1,0
5181,1991,24,25,7371,0,118,0,0
1629,2174,10,10,11456,0,80,1,0
3350,1160,2,2,1117,1,91,0,1
3854,2360,18,19,14529,0,37,0,0
41,2857,10,10,2775,0,51,0,0
8612,450,6,6,8968,1,97,0,0
173,2796,6,6,168,1,111,0,0
15200,1233,23,24,5004,0,4,0,0
4626,1494,26,27,17551,0,125,0,1
869,1104,5,5,6791,1,127,0,0
5953,1505,16,17,7190,1,183,0,0
382,353,0,0,367,0,40,0,0
226,1911,12,13,8018,0,121,1,0
4580,9,25,26,4598,0,12,0,1
9972,405,28,29,7210,0,41,1,0
4238,881,28,29,17951,0,11,1,0
12400,2191,13,14,10739,2,3,0,3
2194,2114,29,30,1610,0,99,0,0
9408,1925,7,7,7081,0,73,1,1
3093,410,5,5,2574,1,137,1,0
11746,689,11,11,3303,1,85,0,0
5161,2109,3,3,1022,0,78,0,0
13865,446,17,18,14211,1,16,0,0
374,152,0,0,359,0,43,0,0
3911,684,28,29,3207,0,145,1,1
4255,1559,29,30,4270,1,95,0,1
13200,1431,15,16,13369,0,98,0,0
9514,802,24,25,8747,0,112,0,0
12176,1110,23,24,16404,0,124,1,1
1291,2565,8,8,3337,0,7,1,0
8028,487,11,11,6062,0,179,1,0
5732,73,25,26,16217,2,156,1,4
3987,1056,7,7,5752,0,168,0,0
11067,275,19,20,11006,0,88,1,0
9703,438,25,26,14139,0,103,1,0
17335,747,26,27,24,1,146,2,2
13879,849,17,18,12438,1,46,1,0
